Brand,SOC,NEC,Reaction,Total,Fatal,rnk
AstraZ,Gastrointestinal disorders,"Gingival disorders, signs and symptoms NEC",Gingival ulceration,1,0,138
AstraZ,Gastrointestinal disorders,"Gingival disorders, signs and symptoms NEC",Noninfective gingivitis,6,0,61
AstraZ,Gastrointestinal disorders,Gingival haemorrhages,Gingival bleeding,9,0,45
AstraZ,Gastrointestinal disorders,Haemorrhoids and gastrointestinal varices (excl oesophageal),Haemorrhoids,3,0,95
AstraZ,Gastrointestinal disorders,Inguinal hernias,Inguinal hernia,1,0,126
AstraZ,Gastrointestinal disorders,Intestinal haemorrhages,Anal haemorrhage,2,0,106
AstraZ,Gastrointestinal disorders,Intestinal haemorrhages,Rectal haemorrhage,8,0,50
AstraZ,Gastrointestinal disorders,Intestinal haemorrhages,Small intestinal haemorrhage,7,0,53
AstraZ,Gastrointestinal disorders,Malabsorption syndromes,Coeliac disease,2,0,96
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Acetonaemic vomiting,1,0,125
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Discoloured vomit,7,0,55
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Faecal vomiting,1,0,139
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Nausea,10498,0,1
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Regurgitation,1,0,159
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Retching,93,0,14
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Vomiting,3777,2,2
AstraZ,Gastrointestinal disorders,Nausea and vomiting symptoms,Vomiting projectile,43,0,25
AstraZ,Gastrointestinal disorders,Non-site specific gastrointestinal haemorrhages,Gastrointestinal haemorrhage,4,1,77
AstraZ,Gastrointestinal disorders,Non-site specific gastrointestinal haemorrhages,Haematemesis,12,0,39
AstraZ,Gastrointestinal disorders,Non-site specific gastrointestinal haemorrhages,Haematochezia,14,0,36
AstraZ,Gastrointestinal disorders,Non-site specific gastrointestinal haemorrhages,Melaena,2,0,108
AstraZ,Gastrointestinal disorders,Oesophagitis (excl infective),Oesophagitis,2,0,110
AstraZ,Gastrointestinal disorders,Oral dryness and saliva altered,Dry mouth,313,0,7
AstraZ,Gastrointestinal disorders,Oral dryness and saliva altered,Lip dry,12,0,38
AstraZ,Gastrointestinal disorders,Oral dryness and saliva altered,Saliva altered,1,0,162
AstraZ,Gastrointestinal disorders,Oral dryness and saliva altered,Salivary hypersecretion,9,0,47
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Chapped lips,2,0,105
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Cheilitis,11,0,41
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Enlarged uvula,2,0,115
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Leukoplakia oral,1,0,120
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Lip blister,9,0,43
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Lip disorder,1,0,144
AstraZ,Gastrointestinal disorders,Oral soft tissue disorders NEC,Oral disorder,1,0,141
AstraZ,Gastrointestinal disorders,Oral soft tissue haemorrhages,Mouth haemorrhage,1,0,132
AstraZ,Gastrointestinal disorders,Oral soft tissue haemorrhages,Oral blood blister,4,0,80
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Anaesthesia oral,2,0,98
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Burning mouth syndrome,1,0,128
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Hypoaesthesia oral,112,0,13
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Lip erythema,2,0,107
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Lip exfoliation,4,0,82
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Lip pain,17,0,32
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Lip pruritus,8,0,49
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Odynophagia,4,0,87
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral discomfort,17,0,31
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal blistering,8,0,51
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal eruption,3,0,93
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal exfoliation,4,0,74
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal roughening,1,0,164
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral pain,84,0,16
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral pruritus,4,0,83
AstraZ,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Paraesthesia oral,199,0,9
AstraZ,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Lip oedema,2,0,102
AstraZ,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Lip swelling,228,0,8
AstraZ,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Mouth swelling,35,0,27
AstraZ,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Oedema mouth,1,0,140
AstraZ,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Palatal swelling,4,0,84
AstraZ,Gastrointestinal disorders,Rectal inflammations NEC,Proctitis,1,0,117
AstraZ,Gastrointestinal disorders,Salivary gland disorders NEC,Salivary gland pain,2,0,100
AstraZ,Gastrointestinal disorders,Salivary gland enlargements,Parotid gland enlargement,3,0,88
AstraZ,Gastrointestinal disorders,Salivary gland infections and inflammations,Noninfective sialoadenitis,1,0,163
AstraZ,Gastrointestinal disorders,Stomatitis and ulceration,Aphthous ulcer,10,0,42
AstraZ,Gastrointestinal disorders,Stomatitis and ulceration,Lip ulceration,4,0,86
AstraZ,Gastrointestinal disorders,Stomatitis and ulceration,Mouth ulceration,119,0,12
AstraZ,Gastrointestinal disorders,Stomatitis and ulceration,Stomatitis,16,0,34
AstraZ,Gastrointestinal disorders,Tongue disorders,Glossitis,6,0,60
AstraZ,Gastrointestinal disorders,Tongue disorders,Plicated tongue,1,0,155
AstraZ,Gastrointestinal disorders,Tongue disorders,Tongue disorder,5,0,72
AstraZ,Gastrointestinal disorders,Tongue disorders,Tongue ulceration,3,0,94
AstraZ,Gastrointestinal disorders,Tongue disorders,Trichoglossia,2,0,97
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Glossodynia,61,0,21
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Scalloped tongue,2,0,111
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Swollen tongue,127,0,11
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue blistering,6,0,65
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue coated,9,0,48
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue discolouration,4,0,75
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue discomfort,7,0,56
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue dry,6,0,62
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue eruption,1,0,154
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue exfoliation,1,0,136
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue movement disturbance,1,0,161
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue oedema,6,0,63
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue pruritus,1,0,153
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue rough,1,0,143
AstraZ,Gastrointestinal disorders,Tongue signs and symptoms,Tongue spasm,1,0,137
AstraZ,Gastrointestinal disorders,Tooth missing,Tooth loss,1,0,142
AstraZ,General disorders,Administration site reactions NEC,Administration site bruise,5,0,91
AstraZ,General disorders,Administration site reactions NEC,Administration site pain,14,0,57
AstraZ,General disorders,Administration site reactions NEC,Administration site urticaria,1,0,144
AstraZ,General disorders,Administration site reactions NEC,Puncture site bruise,11,0,60
AstraZ,General disorders,Administration site reactions NEC,Puncture site pain,7,0,76
AstraZ,General disorders,Administration site reactions NEC,Puncture site reaction,1,0,174
AstraZ,General disorders,Adverse effect absent,No adverse event,7,0,79
AstraZ,General disorders,Application and instillation site reactions,Application site bruise,4,0,101
AstraZ,General disorders,Application and instillation site reactions,Application site erythema,6,0,85
AstraZ,General disorders,Application and instillation site reactions,Application site joint pain,1,0,135
AstraZ,General disorders,Application and instillation site reactions,Application site pain,7,0,74
AstraZ,General disorders,Application and instillation site reactions,Application site pruritus,4,0,105
AstraZ,General disorders,Application and instillation site reactions,Application site swelling,1,0,131
AstraZ,General disorders,Application and instillation site reactions,Instillation site discomfort,1,0,168
AstraZ,General disorders,Application and instillation site reactions,Instillation site pain,1,0,136
AstraZ,General disorders,Application and instillation site reactions,Instillation site warmth,6,0,87
AstraZ,General disorders,Asthenic conditions,Asthenia,1247,3,10
AstraZ,General disorders,Asthenic conditions,Chronic fatigue syndrome,9,0,64
AstraZ,General disorders,Asthenic conditions,Fatigue,13202,0,3
AstraZ,General disorders,Asthenic conditions,Malaise,3631,3,5
AstraZ,General disorders,Asthenic conditions,Sluggishness,3,0,109
AstraZ,General disorders,Body temperature altered,Hyperthermia,5,0,94
AstraZ,General disorders,Body temperature altered,Hypothermia,19,0,53
AstraZ,General disorders,Body temperature altered,Temperature regulation disorder,6,0,83
AstraZ,General disorders,Complications associated with device NEC,Phantom shocks,1,0,163
AstraZ,General disorders,Death and sudden death,Brain death,1,1,159
AstraZ,General disorders,Death and sudden death,Death,134,134,26
AstraZ,General disorders,Death and sudden death,Sudden death,9,9,69
AstraZ,General disorders,Febrile disorders,Hyperpyrexia,25,0,44
AstraZ,General disorders,Febrile disorders,Masked fever,1,0,139
AstraZ,General disorders,Febrile disorders,Pyrexia,18640,1,1
AstraZ,General disorders,Feelings and sensations NEC,Chills,14442,0,2
AstraZ,General disorders,Feelings and sensations NEC,Feeling abnormal,558,0,14
AstraZ,General disorders,Feelings and sensations NEC,Feeling cold,1688,0,7
AstraZ,General disorders,Feelings and sensations NEC,Feeling drunk,19,0,52
AstraZ,General disorders,Feelings and sensations NEC,Feeling hot,628,0,13
AstraZ,General disorders,Feelings and sensations NEC,Feeling jittery,8,0,71
AstraZ,General disorders,Feelings and sensations NEC,Feeling of body temperature change,319,0,21
AstraZ,General disorders,Feelings and sensations NEC,Hangover,25,0,46
AstraZ,General disorders,Feelings and sensations NEC,Hunger,9,0,65
AstraZ,General disorders,Feelings and sensations NEC,Sensation of foreign body,7,0,78
AstraZ,General disorders,Feelings and sensations NEC,Temperature intolerance,12,0,58
AstraZ,General disorders,Feelings and sensations NEC,Thirst,402,0,19
AstraZ,General disorders,Feelings and sensations NEC,Thirst decreased,3,0,108
AstraZ,General disorders,Fibrosis NEC,Fibrosis,1,0,150
AstraZ,General disorders,Gait disturbances,Decreased gait velocity,1,0,133
AstraZ,General disorders,Gait disturbances,Gait disturbance,78,0,33
AstraZ,General disorders,Gait disturbances,Gait inability,52,0,38
AstraZ,General disorders,Gait disturbances,Loss of control of legs,10,0,63
AstraZ,General disorders,General signs and symptoms NEC,Condition aggravated,42,0,42
AstraZ,General disorders,General signs and symptoms NEC,Crying,42,0,41
AstraZ,General disorders,General signs and symptoms NEC,Discharge,1,0,175
AstraZ,General disorders,General signs and symptoms NEC,Energy increased,2,0,117
AstraZ,General disorders,General signs and symptoms NEC,Exercise tolerance decreased,2,0,115
AstraZ,General disorders,General signs and symptoms NEC,Foaming at mouth,2,0,126
AstraZ,General disorders,General signs and symptoms NEC,General physical health deterioration,7,2,81
AstraZ,General disorders,General signs and symptoms NEC,General symptom,4,0,103
AstraZ,General disorders,General signs and symptoms NEC,Illness,1514,0,8
AstraZ,General disorders,General signs and symptoms NEC,Induration,5,0,92
AstraZ,General disorders,General signs and symptoms NEC,Influenza like illness,3006,0,6
AstraZ,General disorders,General signs and symptoms NEC,Local reaction,74,0,34
AstraZ,General disorders,General signs and symptoms NEC,Moaning,3,0,106
AstraZ,General disorders,General signs and symptoms NEC,Multiple organ dysfunction syndrome,2,0,129
AstraZ,General disorders,General signs and symptoms NEC,Nonspecific reaction,1,0,162
AstraZ,General disorders,General signs and symptoms NEC,Peripheral swelling,1172,0,11
AstraZ,General disorders,General signs and symptoms NEC,Screaming,3,0,110
AstraZ,General disorders,General signs and symptoms NEC,Secretion discharge,6,0,86
AstraZ,General disorders,General signs and symptoms NEC,Swelling,530,0,15
AstraZ,General disorders,General signs and symptoms NEC,Swelling face,211,0,22
AstraZ,General disorders,General signs and symptoms NEC,Symptom recurrence,1,0,130
AstraZ,General disorders,Implant and catheter site reactions,Implant site pain,1,0,156
AstraZ,General disorders,Implant and catheter site reactions,Implant site rash,1,0,170
AstraZ,General disorders,Implant and catheter site reactions,Implant site warmth,3,0,111
AstraZ,General disorders,Inflammations,Inflammation,120,0,28
AstraZ,General disorders,Infusion site reactions,Infusion site bruising,1,0,176
AstraZ,General disorders,Infusion site reactions,Infusion site pain,2,0,116
AstraZ,General disorders,Infusion site reactions,Infusion site warmth,1,0,146
AstraZ,General disorders,Injection site reactions,Injected limb mobility decreased,12,0,59
AstraZ,General disorders,Injection site reactions,Injection site bruising,22,0,48
AstraZ,General disorders,Injection site reactions,Injection site coldness,1,0,177
AstraZ,General disorders,Injection site reactions,Injection site discolouration,1,0,169
AstraZ,General disorders,Injection site reactions,Injection site discomfort,3,0,112
AstraZ,General disorders,Injection site reactions,Injection site erythema,176,0,23
AstraZ,General disorders,Injection site reactions,Injection site haemorrhage,1,0,141
AstraZ,General disorders,Injection site reactions,Injection site hypoaesthesia,4,0,96
AstraZ,General disorders,Injection site reactions,Injection site indentation,2,0,122
AstraZ,General disorders,Injection site reactions,Injection site inflammation,21,0,49
AstraZ,General disorders,Injection site reactions,Injection site injury,1,0,140
AstraZ,General disorders,Injection site reactions,Injection site irritation,2,0,125
AstraZ,General disorders,Injection site reactions,Injection site joint erythema,2,0,123
AstraZ,General disorders,Injection site reactions,Injection site joint pain,16,0,56
AstraZ,General disorders,Injection site reactions,Injection site mass,344,0,20
AstraZ,General disorders,Injection site reactions,Injection site muscle weakness,1,0,149
AstraZ,General disorders,Injection site reactions,Injection site nodule,1,0,147
AstraZ,General disorders,Injection site reactions,Injection site oedema,9,0,67
AstraZ,General disorders,Injection site reactions,Injection site pain,1248,0,9
AstraZ,General disorders,Injection site reactions,Injection site papule,1,0,165
AstraZ,General disorders,Injection site reactions,Injection site paraesthesia,6,0,84
AstraZ,General disorders,Injection site reactions,Injection site pruritus,90,0,31
AstraZ,General disorders,Injection site reactions,Injection site rash,72,0,35
AstraZ,General disorders,Injection site reactions,Injection site reaction,35,0,43
AstraZ,General disorders,Injection site reactions,Injection site scab,1,0,153
AstraZ,General disorders,Injection site reactions,Injection site scar,2,0,127
AstraZ,General disorders,Injection site reactions,Injection site swelling,51,0,39
AstraZ,General disorders,Injection site reactions,Injection site urticaria,9,0,66
AstraZ,General disorders,Injection site reactions,Injection site vesicles,2,0,128
AstraZ,General disorders,Injection site reactions,Injection site warmth,106,0,29
AstraZ,General disorders,Interactions,Drug interaction,5,0,88
AstraZ,General disorders,Interactions,Inhibitory drug interaction,1,0,166
AstraZ,General disorders,Mass conditions NEC,Cyst,1,0,157
AstraZ,General disorders,Mass conditions NEC,Mass,8,0,73
AstraZ,General disorders,Mass conditions NEC,Nodule,1,0,137
AstraZ,General disorders,Mucosal findings abnormal,Mucosal disorder,1,0,152
AstraZ,General disorders,Mucosal findings abnormal,Mucosal haemorrhage,1,0,134
AstraZ,General disorders,Mucosal findings abnormal,Mucosal inflammation,2,0,119
AstraZ,General disorders,Mucosal findings abnormal,Mucosal pain,1,0,142
AstraZ,General disorders,Oedema NEC,Face oedema,6,0,82
AstraZ,General disorders,Oedema NEC,Localised oedema,4,0,99
AstraZ,General disorders,Oedema NEC,Oedema,4,0,97
AstraZ,General disorders,Oedema NEC,Oedema peripheral,9,0,68
AstraZ,General disorders,Pain and discomfort NEC,Axillary pain,103,0,30
AstraZ,General disorders,Pain and discomfort NEC,Chest discomfort,468,0,18
AstraZ,General disorders,Pain and discomfort NEC,Chest pain,887,0,12
AstraZ,General disorders,Pain and discomfort NEC,Discomfort,53,0,37
AstraZ,General disorders,Pain and discomfort NEC,Facial discomfort,4,0,95
AstraZ,General disorders,Pain and discomfort NEC,Facial pain,63,0,36
AstraZ,General disorders,Pain and discomfort NEC,Inflammatory pain,4,0,98
AstraZ,General disorders,Pain and discomfort NEC,Non-cardiac chest pain,8,0,72
AstraZ,General disorders,Pain and discomfort NEC,Pain,4018,0,4
AstraZ,General disorders,Pain and discomfort NEC,Tenderness,509,0,16
AstraZ,General disorders,Therapeutic and nontherapeutic responses,Adverse drug reaction,17,0,55
AstraZ,General disorders,Therapeutic and nontherapeutic responses,Diet failure,1,0,161
AstraZ,General disorders,Therapeutic and nontherapeutic responses,Drug ineffective,11,0,61
AstraZ,General disorders,Therapeutic and nontherapeutic responses,Drug intolerance,1,0,172
AstraZ,General disorders,Therapeutic and nontherapeutic responses,Inadequate analgesia,1,0,171
